gene,lineage,rho_posterior_median,rho_hdi_low,rho_hdi_high,prob_negative,prob_outside_rope,n_samples,ess_bulk,rhat,significant,fdr
FGFR1,Bladder/Urinary Tract,-0.5488734949827784,-0.7684018828974124,-0.28608078890407634,0.9995,0.996,34,1788.0,1.0,True,0.045473684210526354
GRHL2,Bladder/Urinary Tract,-0.6317113522055067,-0.8225212876474184,-0.4177217846179682,1.0,1.0,34,1514.0,1.0,True,0.0
EZR,Bladder/Urinary Tract,-0.4960599825666916,-0.72749332738246,-0.2247386056909581,0.9985,0.9945,34,1389.0,1.0,True,0.049499999999999544
MTAP,Bladder/Urinary Tract,-0.5986344129326434,-0.7926903434163712,-0.3821751512098215,1.0,1.0,34,1322.0,1.0,True,0.0
ELMO3,Bladder/Urinary Tract,-0.5372001641229777,-0.7644209217218629,-0.26931122137724794,0.9985,0.995,34,1497.0,1.0,True,0.049090909090909136
TRPS1,Bladder/Urinary Tract,-0.6706126323684299,-0.8404036979609844,-0.4664551027306247,1.0,1.0,34,989.0,1.0,True,0.0
CCND2,Bladder/Urinary Tract,-0.633421178990706,-0.8127807379662342,-0.3989716317118131,1.0,1.0,34,1554.0,1.0,True,0.0
SOX9,Bladder/Urinary Tract,-0.5019605097890925,-0.7376985355736778,-0.22828105707426571,0.997,0.9945,34,1590.0,1.0,True,0.049499999999999544
PPARG,Bladder/Urinary Tract,-0.48560779707186874,-0.706119483736728,-0.1915921117988837,0.9985,0.9955,34,1663.0,1.0,True,0.04628571428571376
MDM2,Bladder/Urinary Tract,-0.5353458294649454,-0.7492193982820918,-0.2919664098989459,0.9995,0.999,34,1547.0,1.0,True,0.018000000000000016
YAP1,Bladder/Urinary Tract,-0.5336096473527561,-0.7601186368341886,-0.2727973765032412,1.0,0.9955,34,1735.0,1.0,True,0.04628571428571376
GPX8,Bladder/Urinary Tract,-0.5536005025755486,-0.7551505730466868,-0.2856485932922015,1.0,0.9975,34,1637.0,1.0,True,0.03374999999999928
CDH2,Bladder/Urinary Tract,-0.5085929268353709,-0.760824724605236,-0.2570116482931252,0.9995,0.9975,34,1655.0,1.0,True,0.03374999999999928
FOSL1,Bladder/Urinary Tract,-0.5959355555709989,-0.8087357330267548,-0.3606593232479219,1.0,0.999,34,1650.0,1.0,True,0.018000000000000016
RXRA,Bladder/Urinary Tract,-0.5022743576443743,-0.7549909854653691,-0.25243170050967234,1.0,0.996,34,1634.0,1.0,True,0.045473684210526354
RPL17,Bladder/Urinary Tract,-0.5111497680725263,-0.7405516126175844,-0.225646658842444,1.0,0.996,34,1502.0,1.0,True,0.045473684210526354
HNF1B,Bladder/Urinary Tract,-0.7136023119115943,-0.8589762626134634,-0.5172672500971676,1.0,1.0,34,1253.0,1.0,True,0.0
SNAI2,Bone,-0.6360886578807234,-0.8180205819842365,-0.42344360426214966,1.0,1.0,35,1396.0,1.0,True,0.0
CD44,Bone,-0.5452012083108316,-0.7405163225115212,-0.2745583893358328,1.0,0.9985,35,1708.0,1.0,True,0.024923076923076024
FERMT2,Bone,-0.5000531491194333,-0.7253835967703097,-0.24242494327639164,0.999,0.997,35,1668.0,1.0,True,0.040500000000000036
CCNE1,Bone,-0.5901894837230218,-0.7908573200601219,-0.3537698927119013,1.0,0.9995,35,1453.0,1.0,True,0.011999999999998678
CDK6,Bone,-0.5447299199376612,-0.757532163750464,-0.3064262304922711,1.0,0.9995,35,1473.0,1.0,True,0.011999999999998678
CCND1,Bone,-0.653374611908216,-0.8320657382058203,-0.44253634929722846,1.0,1.0,35,1181.0,1.0,True,0.0
MDM2,Bone,-0.590110703889857,-0.7802097129103465,-0.31861593768086655,1.0,0.999,35,1649.0,1.0,True,0.018000000000000016
ITGAV,Bone,-0.6808911576925998,-0.8337641909126372,-0.45920284635445746,1.0,1.0,35,1339.0,1.0,True,0.0
HMGA2,Bone,-0.5386218827047394,-0.7694706206781634,-0.2973023652741857,1.0,0.9995,35,1595.0,1.0,True,0.011999999999998678
PSIP1,Bone,-0.5381294473070027,-0.7608713525501323,-0.29377546210890015,1.0,0.999,35,1713.0,1.0,True,0.018000000000000016
FADD,Bone,-0.5024725022388072,-0.7344101281580346,-0.2521030060464362,0.999,0.9965,35,1805.0,1.0,True,0.04447058823529345
CDH2,Bone,-0.5708726797616083,-0.7629698570559431,-0.31923408562104255,1.0,0.9975,35,1663.0,1.0,True,0.03857142857142775
FOSL1,Bone,-0.6627860153787555,-0.8275239947128588,-0.44852415320083644,1.0,1.0,35,1281.0,1.0,True,0.0
SOX2,Bone,-0.5273311736340439,-0.7647916555143339,-0.272997053194598,1.0,0.997,35,1712.0,1.0,True,0.040500000000000036
COPG1,Bone,-0.5933184256883615,-0.7945042681582799,-0.33790080850653026,1.0,0.999,35,1292.0,1.0,True,0.018000000000000016
IRS2,Bone,-0.7496581453245196,-0.8912252767355422,-0.5891605413147964,1.0,1.0,35,967.0,1.0,True,0.0
LIN28B,Bone,-0.6941506676609638,-0.8555533850054509,-0.5021097488306796,1.0,1.0,35,1320.0,1.0,True,0.0
TP63,Bowel,-0.5047821392330789,-0.6729580016918286,-0.2927783591308717,1.0,0.9995,59,1956.0,1.0,True,0.017999999999998018
CCND1,Bowel,-0.5282292117193591,-0.6893313056734716,-0.32600491197968196,1.0,1.0,59,1618.0,1.0,True,0.0
MYB,Bowel,-0.4450483064725501,-0.6413218220970129,-0.21571288651967113,1.0,0.999,59,1873.0,1.0,True,0.02400000000000002
CCND2,Bowel,-0.5481290305167701,-0.7168634971867134,-0.35293310105872355,1.0,1.0,59,1835.0,1.0,True,0.0
DUSP4,Bowel,-0.4478770460033759,-0.6306265780063716,-0.23224381929664867,1.0,0.998,59,1918.0,1.0,True,0.03600000000000003
MDM2,Bowel,-0.582133933180595,-0.7403413444358145,-0.41147999063939156,1.0,1.0,59,1557.0,1.0,True,0.0
IRF2BP2,Bowel,-0.427131779450062,-0.6222110231264204,-0.1974073021552733,1.0,0.997,59,2061.0,1.0,True,0.04628571428571433
IRS1,Bowel,-0.45951093299568324,-0.6421346199502638,-0.23461464996394538,1.0,0.9975,59,1973.0,1.0,True,0.04153846153846066
TGIF1,Bowel,-0.4893972065072374,-0.6584754090578651,-0.26549414121444737,1.0,0.999,59,1843.0,1.0,True,0.02400000000000002
SOX2,Bowel,-0.5589229660754849,-0.7181360497722717,-0.36026895071381576,1.0,1.0,59,1979.0,1.0,True,0.0
IRS2,Bowel,-0.5380239409593076,-0.7026146634355295,-0.3472777492049319,1.0,1.0,59,1696.0,1.0,True,0.0
PTMA,Bowel,-0.4478799240575718,-0.6400687557213067,-0.22807481220674708,1.0,0.9985,59,1737.0,1.0,True,0.029454545454544394
TUBB,Bowel,-0.4619261052332412,-0.6519668047070641,-0.25517705168353455,0.9995,0.9985,59,1855.0,1.0,True,0.029454545454544394
HNF1B,Bowel,-0.5081445908240252,-0.6827254842034638,-0.3016339935949008,1.0,0.999,59,1696.0,1.0,True,0.02400000000000002
AP1M1,Breast,-0.44904789213872154,-0.6701460916550088,-0.21534908746579035,0.9995,0.995,50,2070.0,1.0,True,0.04129411764705851
FERMT2,Breast,-0.4499263493954806,-0.645083923364965,-0.2154879293846228,1.0,0.9945,50,2032.0,1.0,True,0.04129411764705851
FGFR1,Breast,-0.435151263182076,-0.6624289945752275,-0.20793042135275752,1.0,0.996,50,1823.0,1.0,True,0.03756521739130438
GRHL2,Breast,-0.45193860402503505,-0.656079530737494,-0.21966772420109087,1.0,0.9955,50,1696.0,1.0,True,0.038879999999999554
BAMBI,Breast,-0.5498173654263215,-0.7366041041028135,-0.3365105372923463,1.0,1.0,50,1516.0,1.0,True,0.0
MTAP,Breast,-0.4499602543647323,-0.6575160820881019,-0.20682051390706085,1.0,0.994,50,1637.0,1.0,True,0.04129411764705851
SMAD7,Breast,-0.5267435549521369,-0.7244344854463365,-0.33688668652520354,1.0,0.9995,50,1781.0,1.0,True,0.008307692307691393
TRPS1,Breast,-0.7083433815190138,-0.8305602972471631,-0.5586627570683769,1.0,1.0,50,1458.0,1.0,True,0.0
CCNE1,Breast,-0.456370406154858,-0.6710202404138621,-0.21566119726570943,1.0,0.994,50,1931.0,1.0,True,0.04129411764705851
GATA3,Breast,-0.7497860842311919,-0.8618306117367098,-0.61498803129701,1.0,1.0,50,1030.0,1.0,True,0.0
RAPGEFL1,Breast,-0.44722489251188696,-0.6598579577195198,-0.218138926746972,0.9995,0.997,50,1828.0,1.0,True,0.030857142857142885
CCND1,Breast,-0.531328709111544,-0.7039498842671592,-0.3095559876935389,1.0,0.9995,50,1897.0,1.0,True,0.008307692307691393
DUSP4,Breast,-0.4530371497763175,-0.6737123859357292,-0.2488505161716668,1.0,0.997,50,1879.0,1.0,True,0.030857142857142885
PARD6B,Breast,-0.5189798337986523,-0.6971572867278071,-0.27641494696495816,1.0,1.0,50,1519.0,1.0,True,0.0
SOX9,Breast,-0.4883166127543738,-0.6921935804756822,-0.2616056089812208,1.0,0.998,50,1819.0,1.0,True,0.022736842105263177
FOXA1,Breast,-0.6429286896957025,-0.7908895918167829,-0.4715330745234669,1.0,1.0,50,1623.0,1.0,True,0.0
DOCK10,Breast,-0.435369724073863,-0.6432623312649506,-0.20338868320205478,0.999,0.9935,50,1864.0,1.0,True,0.04129411764705851
TNS3,Breast,-0.5661656882998967,-0.7416947723968155,-0.36285446398633153,1.0,1.0,50,1648.0,1.0,True,0.0
ERBB2,Breast,-0.7166401063111142,-0.8215064717249239,-0.5525394459025363,1.0,1.0,50,1217.0,1.0,True,0.0
DUSP10,Breast,-0.4303353489845947,-0.6200590314585055,-0.17020313114724633,0.9995,0.9945,50,2051.0,1.0,True,0.04129411764705851
NFIB,Breast,-0.6396203296922978,-0.7835953825465101,-0.4592532159572611,1.0,1.0,50,1683.0,1.0,True,0.0
ZBTB7B,Breast,-0.6011834586916774,-0.7586401240750911,-0.3894751016559193,1.0,1.0,50,1657.0,1.0,True,0.0
GPX8,Breast,-0.406214514007309,-0.6263912805570206,-0.17231164484665018,0.9995,0.9935,50,1922.0,1.0,True,0.04129411764705851
BCL2,Breast,-0.4563537549908686,-0.6709967312190297,-0.2156321448540383,1.0,0.994,50,1931.0,1.0,True,0.04129411764705851
ZNF217,Breast,-0.48276539381163297,-0.6863350925674039,-0.2539736958275607,1.0,0.998,50,2111.0,1.0,True,0.022736842105263177
FOSL1,Breast,-0.447515892957695,-0.6519246192172041,-0.22918989949893565,1.0,0.998,50,1816.0,1.0,True,0.022736842105263177
BET1L,Breast,-0.4903412350080252,-0.6992175757442252,-0.27150528154589804,1.0,0.999,50,1802.0,1.0,True,0.014400000000000012
SOX2,Breast,-0.46786793290484496,-0.6610700470838877,-0.2114335815567816,0.999,0.9955,50,1677.0,1.0,True,0.038879999999999554
SOCS3,Breast,-0.4095215612857833,-0.6065848601802091,-0.16872989970363733,1.0,0.9935,50,1931.0,1.0,True,0.04129411764705851
IRS2,Breast,-0.5410629602450611,-0.7244415123912373,-0.32826231478625484,1.0,1.0,50,1260.0,1.0,True,0.0
RHD,Breast,-0.4589641512743447,-0.6628541927608091,-0.22499976437566754,0.9995,0.9985,50,1766.0,1.0,True,0.02024999999999927
ARL4C,Breast,-0.4982767023366547,-0.6732310370781618,-0.2706762377202842,0.9995,0.999,50,1866.0,1.0,True,0.014400000000000012
LDB1,Breast,-0.44675873940168553,-0.6485656649145051,-0.2151245344323769,0.9995,0.9965,50,1691.0,1.0,True,0.034363636363635854
ASCL5,Breast,-0.7278322908914009,-0.8443690253661504,-0.5737761223636273,1.0,1.0,50,1336.0,1.0,True,0.0
TEAD3,CNS/Brain,-0.3435026530778025,-0.527291597508093,-0.15407144043669407,0.9995,0.994,82,2300.0,1.0,True,0.035099999999999736
WWTR1,CNS/Brain,-0.5600139290065188,-0.6965982849234815,-0.38582859442285433,1.0,1.0,82,1589.0,1.0,True,0.0
SNAI2,CNS/Brain,-0.4563715656714791,-0.619468955524463,-0.27849184136642924,1.0,1.0,82,2013.0,1.0,True,0.0
GAB2,CNS/Brain,-0.4128419392381766,-0.575938832868224,-0.22516115941807774,1.0,0.998,82,1937.0,1.0,True,0.013935483870967755
VCL,CNS/Brain,-0.36521737988831415,-0.5495940433386317,-0.17085332215093313,0.9985,0.995,82,2060.0,1.0,True,0.030857142857142885
TRIO,CNS/Brain,-0.33052842556104167,-0.5028106888617945,-0.13636794345427106,1.0,0.9925,82,2136.0,1.0,True,0.03857142857142832
ERBB3,CNS/Brain,-0.3345454737111448,-0.5167143976968898,-0.1347035457908723,1.0,0.99,82,2098.0,1.0,True,0.04500000000000004
ITGB5,CNS/Brain,-0.38244371189510273,-0.545070573240555,-0.18932351277472875,1.0,0.999,82,1563.0,1.0,True,0.008000000000000007
MECOM,CNS/Brain,-0.38450171545679934,-0.5693133753827344,-0.21117539790449746,1.0,0.998,82,2166.0,1.0,True,0.013935483870967755
BAMBI,CNS/Brain,-0.32821428623476157,-0.5039783109954743,-0.13407806931135985,0.9985,0.9905,82,1950.0,1.0,True,0.04500000000000004
MTAP,CNS/Brain,-0.6593188532891818,-0.7782267027061498,-0.5349996037671105,1.0,1.0,82,1271.0,1.0,True,0.0
KLF5,CNS/Brain,-0.4084787435349269,-0.5763483205988129,-0.22626927397057472,1.0,0.999,82,1921.0,1.0,True,0.008000000000000007
CDK6,CNS/Brain,-0.46357333175806215,-0.6335744910864072,-0.2931598140869265,1.0,1.0,82,1984.0,1.0,True,0.0
CCND1,CNS/Brain,-0.6810578819858979,-0.7833705434264011,-0.555593834272879,1.0,1.0,82,1421.0,1.0,True,0.0
NEDD9,CNS/Brain,-0.5639342233005574,-0.7052283079942814,-0.4154508325214717,1.0,1.0,82,1480.0,1.0,True,0.0
EVA1A,CNS/Brain,-0.4111034113268288,-0.5797583356044989,-0.21461567516340896,1.0,0.9985,82,2295.0,1.0,True,0.011571428571428155
CCND2,CNS/Brain,-0.6388074892910445,-0.7660416778474224,-0.4975321561990227,1.0,1.0,82,1334.0,1.0,True,0.0
TWIST1,CNS/Brain,-0.36868405633511836,-0.5566364340056789,-0.16660123484134526,0.9995,0.996,82,1717.0,1.0,True,0.027000000000000024
FOXA2,CNS/Brain,-0.41894010773761237,-0.602175661672927,-0.25060295446904224,1.0,0.999,82,2103.0,1.0,True,0.008000000000000007
MDM2,CNS/Brain,-0.6102282207090022,-0.751124386445813,-0.4717317031290347,1.0,1.0,82,1447.0,1.0,True,0.0
DOCK10,CNS/Brain,-0.48015672085627903,-0.6404095467723123,-0.2986118062300443,1.0,1.0,82,2111.0,1.0,True,0.0
RAC1,CNS/Brain,-0.4723492779362262,-0.622400563622723,-0.2934778136637075,1.0,1.0,82,1553.0,1.0,True,0.0
MYC,CNS/Brain,-0.4507967365277937,-0.6106682396073861,-0.2802158990146093,1.0,0.9995,82,2108.0,1.0,True,0.004499999999999504
YAP1,CNS/Brain,-0.3629010136872035,-0.5534322669263614,-0.1765167167260211,0.9995,0.9935,82,1904.0,1.0,True,0.035099999999999736
ITGAV,CNS/Brain,-0.4501641956602038,-0.6089308271214937,-0.2581946251270284,1.0,1.0,82,2067.0,1.0,True,0.0
SINHCAF,CNS/Brain,-0.3829679431367089,-0.5663595219913424,-0.1834356817911158,1.0,0.9935,82,1837.0,1.0,True,0.035099999999999736
PHLDB2,CNS/Brain,-0.4008498829255288,-0.5755463188172818,-0.207558226057998,1.0,0.998,82,1969.0,1.0,True,0.013935483870967755
RNF217,CNS/Brain,-0.3901913673883758,-0.5752356142608785,-0.19753556402781086,1.0,0.995,82,2153.0,1.0,True,0.030857142857142885
DOCK5,CNS/Brain,-0.373495588783589,-0.5586014927611984,-0.19159856153792498,1.0,0.993,82,2112.0,1.0,True,0.03687804878048784
ZEB1,CNS/Brain,-0.3836949239066638,-0.5505968227916864,-0.19229836173219894,0.999,0.9955,82,1385.0,1.0,True,0.029454545454545115
RBM47,CNS/Brain,-0.36156779058259525,-0.5307333045969707,-0.15583049662560905,1.0,0.99,82,2271.0,1.0,True,0.04500000000000004
GPX8,CNS/Brain,-0.45886931290202193,-0.6263589232946072,-0.28624690744030806,1.0,0.9995,82,2100.0,1.0,True,0.004499999999999504
ZEB2,CNS/Brain,-0.4765534274635036,-0.6467730608723783,-0.30967089058811453,1.0,0.9995,82,1651.0,1.0,True,0.004499999999999504
CDH2,CNS/Brain,-0.4336615683789654,-0.5971675588964311,-0.2516890907118054,1.0,1.0,82,1949.0,1.0,True,0.0
RELA,CNS/Brain,-0.48647043427491515,-0.6420762820652426,-0.312053522544733,1.0,0.9995,82,2084.0,1.0,True,0.004499999999999504
DENND4A,CNS/Brain,-0.4315401009424263,-0.5954563259565901,-0.24455087286140698,1.0,1.0,82,2041.0,1.0,True,0.0
FOSL1,CNS/Brain,-0.3883001342304214,-0.5553280315664055,-0.1952848849206954,1.0,0.9995,82,1798.0,1.0,True,0.004499999999999504
JUN,CNS/Brain,-0.5248820873677297,-0.6876023776210607,-0.3696925372680828,1.0,1.0,82,1778.0,1.0,True,0.0
SOX2,CNS/Brain,-0.5516865706656147,-0.6987721869710153,-0.3995230666316268,1.0,1.0,82,1741.0,1.0,True,0.0
SOCS3,CNS/Brain,-0.37644503709752364,-0.56246729159558,-0.18375379243755324,0.9995,0.9935,82,2155.0,1.0,True,0.035099999999999736
ZFP36L1,CNS/Brain,-0.48063587693640086,-0.6419810170132452,-0.32376885336023564,1.0,1.0,82,1961.0,1.0,True,0.0
IRS2,CNS/Brain,-0.36632629286152585,-0.5300866011733847,-0.15965916679212988,1.0,0.9935,82,1964.0,1.0,True,0.035099999999999736
TEAD1,CNS/Brain,-0.32810332020166755,-0.5038807214527583,-0.13393849523502693,0.9985,0.9905,82,1950.0,1.0,True,0.04500000000000004
LIN28B,CNS/Brain,-0.36613360827020563,-0.5427702645746963,-0.1576533007413352,1.0,0.991,82,2159.0,1.0,True,0.04500000000000004
LPAR1,CNS/Brain,-0.347093012456302,-0.5233742195907902,-0.14181866696551038,1.0,0.99,82,1982.0,1.0,True,0.04500000000000004
KLHL9,CNS/Brain,-0.5650245001638667,-0.7081934110899697,-0.4161588400346019,1.0,1.0,82,1904.0,1.0,True,0.0
ITGB3,CNS/Brain,-0.42919344093952694,-0.6056516891345345,-0.24555402045263075,1.0,1.0,82,1748.0,1.0,True,0.0
H2BC14,CNS/Brain,-0.46501450349479667,-0.6295290382817833,-0.2875593258268844,1.0,0.9995,82,1899.0,1.0,True,0.004499999999999504
LASP1,Esophagus/Stomach,-0.5259853478796749,-0.6845026319899221,-0.3337841135478024,1.0,0.9995,62,1970.0,1.0,True,0.0038571428571424326
CFLAR,Esophagus/Stomach,-0.46195395523817906,-0.6465424530859498,-0.2494874454088984,1.0,1.0,62,1940.0,1.0,True,0.0
WWTR1,Esophagus/Stomach,-0.44050833598882866,-0.6324805195521137,-0.24130651046903484,1.0,0.998,62,1719.0,1.0,True,0.013500000000000012
SNAI2,Esophagus/Stomach,-0.5628852186707413,-0.7266003572068929,-0.39763730601619457,1.0,1.0,62,1524.0,1.0,True,0.0
CD44,Esophagus/Stomach,-0.39496819686069057,-0.6185532043159709,-0.19714187674034878,0.9995,0.9915,62,1916.0,1.0,True,0.03991304347826064
TRIO,Esophagus/Stomach,-0.46279343319671506,-0.6561355521880905,-0.26829178197211245,1.0,0.999,62,1543.0,1.0,True,0.007448275862068972
PKN2,Esophagus/Stomach,-0.40947628435864636,-0.6095859415577767,-0.1969990411862516,1.0,0.9945,62,1901.0,1.0,True,0.029699999999999727
KLF6,Esophagus/Stomach,-0.40204551238452385,-0.6000997446846896,-0.18345085496055308,0.9995,0.9915,62,1907.0,1.0,True,0.03991304347826064
AP1M1,Esophagus/Stomach,-0.4350625727155747,-0.624413470046431,-0.22763189235514525,1.0,0.997,62,1915.0,1.0,True,0.01851428571428573
TP63,Esophagus/Stomach,-0.7337217319126742,-0.833613320591374,-0.6079768931995062,1.0,1.0,62,1239.0,1.0,True,0.0
FERMT2,Esophagus/Stomach,-0.47282459888509654,-0.6548857224596896,-0.2669199756473253,1.0,0.9995,62,1528.0,1.0,True,0.0038571428571424326
FDFT1,Esophagus/Stomach,-0.42797692823964906,-0.6160454573941037,-0.21232688583290432,1.0,0.9975,62,1661.0,1.0,True,0.016363636363636015
GRHL2,Esophagus/Stomach,-0.5482587833864672,-0.6980653304543316,-0.35484270018415737,1.0,1.0,62,1605.0,1.0,True,0.0
KLF5,Esophagus/Stomach,-0.5081352106774588,-0.6894610961927912,-0.3114173485327751,1.0,1.0,62,1945.0,1.0,True,0.0
TRPS1,Esophagus/Stomach,-0.5119452284332612,-0.6934236400011398,-0.3338836340112165,1.0,0.9995,62,1815.0,1.0,True,0.0038571428571424326
CDK6,Esophagus/Stomach,-0.3916227351999194,-0.5802930095399239,-0.17391275889559932,0.999,0.993,62,2224.0,1.0,True,0.03687804878048784
RAPGEFL1,Esophagus/Stomach,-0.3727759420821038,-0.5815183452795334,-0.15392322804083186,0.9975,0.989,62,1940.0,1.0,True,0.04848979591836739
RAPGEF2,Esophagus/Stomach,-0.4028994402384927,-0.6065532027324139,-0.18538794018549765,0.999,0.996,62,1934.0,1.0,True,0.022736842105263177
MYB,Esophagus/Stomach,-0.49037072477130517,-0.6762686822949677,-0.274837058070178,1.0,1.0,62,1640.0,1.0,True,0.0
CCND2,Esophagus/Stomach,-0.5056901812904361,-0.6977399638883046,-0.32135941202954527,1.0,1.0,62,1750.0,1.0,True,0.0
DUSP4,Esophagus/Stomach,-0.5221330404178061,-0.6856419272661345,-0.3137104996801854,1.0,1.0,62,1615.0,1.0,True,0.0
TWIST1,Esophagus/Stomach,-0.4612072593711797,-0.6541798405877803,-0.2588973178791653,1.0,1.0,62,1875.0,1.0,True,0.0
SOX9,Esophagus/Stomach,-0.4726842474648777,-0.6590193033070535,-0.26909806367909533,1.0,1.0,62,2045.0,1.0,True,0.0
FOXA2,Esophagus/Stomach,-0.5159474829973355,-0.6762845404568705,-0.3093858119015016,1.0,1.0,62,1655.0,1.0,True,0.0
FOXA1,Esophagus/Stomach,-0.38538350880272,-0.5964992968390177,-0.16809119682648155,1.0,0.9915,62,1908.0,1.0,True,0.03991304347826064
MDM2,Esophagus/Stomach,-0.49393207044857856,-0.680959480716518,-0.3038674836471589,1.0,1.0,62,1346.0,1.0,True,0.0
MYC,Esophagus/Stomach,-0.4134816872122279,-0.6093050544612826,-0.19065457568567729,1.0,0.992,62,1856.0,1.0,True,0.03991304347826064
ARHGAP29,Esophagus/Stomach,-0.4634621634690326,-0.6405248367571785,-0.2546095061894833,1.0,0.9995,62,1664.0,1.0,True,0.0038571428571424326
ERBB2,Esophagus/Stomach,-0.7099692903645245,-0.8231205251311071,-0.575705147089119,1.0,1.0,62,1470.0,1.0,True,0.0
DUSP10,Esophagus/Stomach,-0.5127825586375072,-0.679878153881571,-0.30321232287881883,1.0,1.0,62,1861.0,1.0,True,0.0
ZEB1,Esophagus/Stomach,-0.5323512298729193,-0.6938517350620801,-0.3483245409722296,1.0,0.9995,62,1653.0,1.0,True,0.0038571428571424326
TCF7L2,Esophagus/Stomach,-0.5185086979040442,-0.6960966879448376,-0.31918662387883057,1.0,1.0,62,1927.0,1.0,True,0.0
HMGA2,Esophagus/Stomach,-0.4028917900725399,-0.6062758296887161,-0.1980207190458534,1.0,0.9925,62,1957.0,1.0,True,0.03857142857142832
TIPARP,Esophagus/Stomach,-0.5836474717220757,-0.7261017610119738,-0.390363656320515,1.0,1.0,62,1774.0,1.0,True,0.0
CTNNB1,Esophagus/Stomach,-0.5312675931391614,-0.7028127537370312,-0.358253324947847,1.0,1.0,62,1479.0,1.0,True,0.0
FADD,Esophagus/Stomach,-0.5133768118025537,-0.6717597039534149,-0.31358552597485406,1.0,1.0,62,1669.0,1.0,True,0.0
IRS1,Esophagus/Stomach,-0.41410099973722175,-0.6074964790892206,-0.1973667734323492,0.9995,0.997,62,2139.0,1.0,True,0.01851428571428573
HIC2,Esophagus/Stomach,-0.5503447197942877,-0.7177781426919618,-0.36354017315290627,1.0,1.0,62,1842.0,1.0,True,0.0
CDH2,Esophagus/Stomach,-0.4590305418649612,-0.6330638584779527,-0.23431071531491177,0.9995,0.9985,62,1944.0,1.0,True,0.01079999999999961
PPM1D,Esophagus/Stomach,-0.4041372072368903,-0.6283186199414195,-0.20413037598674993,1.0,0.996,62,1967.0,1.0,True,0.022736842105263177
ZNF217,Esophagus/Stomach,-0.3945579766367009,-0.5907549608202127,-0.17509460808002109,0.9995,0.9905,62,2131.0,1.0,True,0.04365957446808489
CEBPB,Esophagus/Stomach,-0.42263911048933656,-0.6158071261548597,-0.19654371182926234,0.9995,0.9955,62,1840.0,1.0,True,0.02492307692307664
FOSL1,Esophagus/Stomach,-0.41368837681227255,-0.5932995798816934,-0.1792814704872025,0.9995,0.9965,62,1767.0,1.0,True,0.020999999999999686
SOX2,Esophagus/Stomach,-0.6099071719526007,-0.7568073358231413,-0.4508908859564813,1.0,1.0,62,1588.0,1.0,True,0.0
IFNE,Esophagus/Stomach,-0.394285540564444,-0.6053373778231501,-0.17742181772130272,0.9985,0.989,62,2050.0,1.0,True,0.04848979591836739
